2023-11-07 22:02:23.5933–TRACE–2023/11/07 22:02:23:5930| 0|  COM4| S | CommandID      0| FA57000201
2023-11-07 22:02:59.1348–TRACE–2023/11/07 22:02:59:1348| 0|  COM4| R | CommandID    105| FA030401380D0A
2023-11-07 22:02:59.1348–TRACE–2023/11/07 22:02:59:1348| 0|  COM4| S | CommandID    106| FA52010001
2023-11-07 22:02:59.1619–TRACE–2023/11/07 22:02:59:1619| 0|  COM4| R | CommandID    106| FA010401020D0A
2023-11-07 22:02:59.1619–TRACE–2023/11/07 22:02:59:1620| 0|  COM4| S | CommandID    107| FA52020001
2023-11-07 22:02:59.1801–TRACE–2023/11/07 22:02:59:1801| 0|  COM4| R | CommandID    107| FA020401020D0A
2023-11-07 22:02:59.1801–TRACE–2023/11/07 22:02:59:1801| 0|  COM4| S | CommandID    108| FA52030001
2023-11-07 22:02:59.2199–TRACE–2023/11/07 22:02:59:2199| 0|  COM4| R | CommandID    108| FA030401020D0A
2023-11-07 22:02:59.2199–TRACE–2023/11/07 22:02:59:2200| 0|  COM4| S | CommandID    109| FA52010002
2023-11-07 22:02:59.2357–TRACE–2023/11/07 22:02:59:2357| 0|  COM4| R | CommandID    109| FA010403040D0A
2023-11-07 22:02:59.2357–TRACE–2023/11/07 22:02:59:2357| 0|  COM4| S | CommandID    110| FA52020002
2023-11-07 22:02:59.2581–TRACE–2023/11/07 22:02:59:2581| 0|  COM4| R | CommandID    110| FA020403040D0A
2023-11-07 22:02:59.2581–TRACE–2023/11/07 22:02:59:2582| 0|  COM4| S | CommandID    111| FA52030002
2023-11-07 22:02:59.2836–TRACE–2023/11/07 22:02:59:2836| 0|  COM4| R | CommandID    111| FA030403040D0A
2023-11-07 22:02:59.2836–TRACE–2023/11/07 22:02:59:2836| 0|  COM4| S | CommandID    112| FA57000201
2023-11-07 22:02:59.2987–TRACE–2023/11/07 22:02:59:2987| 0|  COM4| R | CommandID    112| C30D0A
2023-11-07 22:02:59.2987–TRACE–2023/11/07 22:02:59:2988| 0|  COM4| S | CommandID    113| FA52010401
2023-11-07 22:02:59.3149–TRACE–2023/11/07 22:02:59:3149| 0|  COM4| R | CommandID    113| FA010A0101020304050607080D0A
2023-11-07 22:02:59.3149–TRACE–2023/11/07 22:02:59:3149| 0|  COM4| S | CommandID    114| FA52020401
2023-11-07 22:02:59.3327–TRACE–2023/11/07 22:02:59:3327| 0|  COM4| R | CommandID    114| FA020A0101020304050607080D0A
2023-11-07 22:02:59.3327–TRACE–2023/11/07 22:02:59:3327| 0|  COM4| S | CommandID    115| FA52030401
2023-11-07 22:02:59.3542–TRACE–2023/11/07 22:02:59:3542| 0|  COM4| R | CommandID    115| FA030A0101020304050607080D0A
2023-11-07 22:02:59.3542–TRACE–2023/11/07 22:02:59:3543| 0|  COM4| S | CommandID    116| FA52010101
2023-11-07 22:02:59.3774–TRACE–2023/11/07 22:02:59:3774| 0|  COM4| R | CommandID    116| FA0103640D0A
2023-11-07 22:02:59.3774–TRACE–2023/11/07 22:02:59:3774| 0|  COM4| S | CommandID    117| FA52020101
2023-11-07 22:02:59.3919–TRACE–2023/11/07 22:02:59:3919| 0|  COM4| R | CommandID    117| FA0203640D0A
2023-11-07 22:02:59.3919–TRACE–2023/11/07 22:02:59:3920| 0|  COM4| S | CommandID    118| FA52030101
2023-11-07 22:02:59.4165–TRACE–2023/11/07 22:02:59:4165| 0|  COM4| R | CommandID    118| FA0303640D0A
2023-11-07 22:02:59.4165–TRACE–2023/11/07 22:02:59:4165| 0|  COM4| S | CommandID    119| FA52010402
2023-11-07 22:02:59.4424–TRACE–2023/11/07 22:02:59:4424| 0|  COM4| R | CommandID    119| FA010400870D0A
2023-11-07 22:02:59.4424–TRACE–2023/11/07 22:02:59:4424| 0|  COM4| S | CommandID    120| FA52020402
2023-11-07 22:02:59.4626–TRACE–2023/11/07 22:02:59:4626| 0|  COM4| R | CommandID    120| FA020400870D0A
2023-11-07 22:02:59.4626–TRACE–2023/11/07 22:02:59:4627| 0|  COM4| S | CommandID    121| FA52030402
2023-11-07 22:02:59.4902–TRACE–2023/11/07 22:02:59:4902| 0|  COM4| R | CommandID    121| FA030400870D0A
2023-11-07 22:02:59.4902–TRACE–2023/11/07 22:02:59:4903| 0|  COM4| S | CommandID    122| FA52010403
2023-11-07 22:02:59.5030–TRACE–2023/11/07 22:02:59:5030| 0|  COM4| R | CommandID    122| FA01054359550D0A
2023-11-07 22:02:59.5030–TRACE–2023/11/07 22:02:59:5031| 0|  COM4| S | CommandID    123| FA52020403
2023-11-07 22:02:59.5179–TRACE–2023/11/07 22:02:59:5179| 0|  COM4| R | CommandID    123| FA02054557550D0A
2023-11-07 22:02:59.5179–TRACE–2023/11/07 22:02:59:5179| 0|  COM4| S | CommandID    124| FA52030403
2023-11-07 22:02:59.5368–TRACE–2023/11/07 22:02:59:5368| 0|  COM4| R | CommandID    124| FA03054359550D0A
2023-11-07 22:02:59.5368–TRACE–2023/11/07 22:02:59:5369| 0|  COM4| S | CommandID    125| FA52010404
2023-11-07 22:02:59.5510–TRACE–2023/11/07 22:02:59:5510| 0|  COM4| R | CommandID    125| FA01034B0D0A
2023-11-07 22:02:59.5510–TRACE–2023/11/07 22:02:59:5510| 0|  COM4| S | CommandID    126| FA52020404
2023-11-07 22:02:59.5640–TRACE–2023/11/07 22:02:59:5640| 0|  COM4| R | CommandID    126| FA02034B0D0A
2023-11-07 22:02:59.5640–TRACE–2023/11/07 22:02:59:5640| 0|  COM4| S | CommandID    127| FA52030404
2023-11-07 22:02:59.5842–TRACE–2023/11/07 22:02:59:5842| 0|  COM4| R | CommandID    127| FA03034B0D0A
2023-11-07 22:02:59.5842–TRACE–2023/11/07 22:02:59:5842| 0|  COM4| S | CommandID    128| FA52010405
2023-11-07 22:02:59.5960–TRACE–2023/11/07 22:02:59:5960| 0|  COM4| R | CommandID    128| FA01044D380D0A
2023-11-07 22:02:59.5960–TRACE–2023/11/07 22:02:59:5960| 0|  COM4| S | CommandID    129| FA52020405
2023-11-07 22:02:59.6105–TRACE–2023/11/07 22:02:59:6105| 0|  COM4| R | CommandID    129| FA02042C170D0A
2023-11-07 22:02:59.6105–TRACE–2023/11/07 22:02:59:6105| 0|  COM4| S | CommandID    130| FA52030405
2023-11-07 22:02:59.6270–TRACE–2023/11/07 22:02:59:6270| 0|  COM4| R | CommandID    130| FA030430200D0A
2023-11-07 22:02:59.6270–TRACE–2023/11/07 22:02:59:6270| 0|  COM4| S | CommandID    131| FA52010501
2023-11-07 22:02:59.6574–TRACE–2023/11/07 22:02:59:6573| 0|  COM4| R | CommandID    131| FA010401400D0A
2023-11-07 22:02:59.6574–TRACE–2023/11/07 22:02:59:6574| 0|  COM4| S | CommandID    132| FA52020501
2023-11-07 22:02:59.6775–TRACE–2023/11/07 22:02:59:6774| 0|  COM4| R | CommandID    132| FA020401300D0A
2023-11-07 22:02:59.6775–TRACE–2023/11/07 22:02:59:6775| 0|  COM4| S | CommandID    133| FA52030501
2023-11-07 22:02:59.6940–TRACE–2023/11/07 22:02:59:6940| 0|  COM4| R | CommandID    133| FA030401600D0A
2023-11-07 22:02:59.6940–TRACE–2023/11/07 22:02:59:6940| 0|  COM4| S | CommandID    134| FA52010001
2023-11-07 22:02:59.7165–TRACE–2023/11/07 22:02:59:7165| 0|  COM4| R | CommandID    134| FA010401020D0A
2023-11-07 22:02:59.7165–TRACE–2023/11/07 22:02:59:7165| 0|  COM4| S | CommandID    135| FA52020001
2023-11-07 22:02:59.7407–TRACE–2023/11/07 22:02:59:7406| 0|  COM4| R | CommandID    135| FA020401020D0A
2023-11-07 22:02:59.7407–TRACE–2023/11/07 22:02:59:7407| 0|  COM4| S | CommandID    136| FA52030001
2023-11-07 22:02:59.7584–TRACE–2023/11/07 22:02:59:7584| 0|  COM4| R | CommandID    136| FA030401020D0A
2023-11-07 22:02:59.7584–TRACE–2023/11/07 22:02:59:7584| 0|  COM4| S | CommandID    137| FA52010002
2023-11-07 22:02:59.7814–TRACE–2023/11/07 22:02:59:7814| 0|  COM4| R | CommandID    137| FA010403040D0A
2023-11-07 22:02:59.7814–TRACE–2023/11/07 22:02:59:7814| 0|  COM4| S | CommandID    138| FA52020002
2023-11-07 22:02:59.8037–TRACE–2023/11/07 22:02:59:8037| 0|  COM4| R | CommandID    138| FA020403040D0A
2023-11-07 22:02:59.8037–TRACE–2023/11/07 22:02:59:8038| 0|  COM4| S | CommandID    139| FA52030002
2023-11-07 22:02:59.8306–TRACE–2023/11/07 22:02:59:8306| 0|  COM4| R | CommandID    139| FA030403040D0A
2023-11-07 22:02:59.8306–TRACE–2023/11/07 22:02:59:8306| 0|  COM4| S | CommandID    140| FA57000201
2023-11-07 22:02:59.8573–TRACE–2023/11/07 22:02:59:8573| 0|  COM4| R | CommandID    140| C30D0A
2023-11-07 22:02:59.8573–TRACE–2023/11/07 22:02:59:8573| 0|  COM4| S | CommandID    141| FA52010401
2023-11-07 22:02:59.8756–TRACE–2023/11/07 22:02:59:8755| 0|  COM4| R | CommandID    141| FA010A0101020304050607080D0A
2023-11-07 22:02:59.8756–TRACE–2023/11/07 22:02:59:8757| 0|  COM4| S | CommandID    142| FA52020401
2023-11-07 22:02:59.8932–TRACE–2023/11/07 22:02:59:8932| 0|  COM4| R | CommandID    142| FA020A0101020304050607080D0A
2023-11-07 22:02:59.8932–TRACE–2023/11/07 22:02:59:8932| 0|  COM4| S | CommandID    143| FA52030401
2023-11-07 22:02:59.9296–TRACE–2023/11/07 22:02:59:9296| 0|  COM4| R | CommandID    143| FA030A0101020304050607080D0A
2023-11-07 22:02:59.9296–TRACE–2023/11/07 22:02:59:9296| 0|  COM4| S | CommandID    144| FA52010101
2023-11-07 22:02:59.9552–TRACE–2023/11/07 22:02:59:9552| 0|  COM4| R | CommandID    144| FA0103640D0A
2023-11-07 22:02:59.9552–TRACE–2023/11/07 22:02:59:9552| 0|  COM4| S | CommandID    145| FA52020101
2023-11-07 22:02:59.9759–TRACE–2023/11/07 22:02:59:9759| 0|  COM4| R | CommandID    145| FA0203640D0A
2023-11-07 22:02:59.9759–TRACE–2023/11/07 22:02:59:9760| 0|  COM4| S | CommandID    146| FA52030101
2023-11-07 22:03:00.0014–TRACE–2023/11/07 22:03:00:0014| 0|  COM4| R | CommandID    146| FA0303640D0A
2023-11-07 22:03:00.0014–TRACE–2023/11/07 22:03:00:0014| 0|  COM4| S | CommandID    147| FA52010402
2023-11-07 22:03:00.0175–TRACE–2023/11/07 22:03:00:0175| 0|  COM4| R | CommandID    147| FA010400870D0A
2023-11-07 22:03:00.0175–TRACE–2023/11/07 22:03:00:0175| 0|  COM4| S | CommandID    148| FA52020402
2023-11-07 22:03:00.0418–TRACE–2023/11/07 22:03:00:0418| 0|  COM4| R | CommandID    148| FA020400850D0A
2023-11-07 22:03:00.0418–TRACE–2023/11/07 22:03:00:0419| 0|  COM4| S | CommandID    149| FA52030402
2023-11-07 22:03:00.0644–TRACE–2023/11/07 22:03:00:0644| 0|  COM4| R | CommandID    149| FA030400870D0A
2023-11-07 22:03:00.0644–TRACE–2023/11/07 22:03:00:0645| 0|  COM4| S | CommandID    150| FA52010403
2023-11-07 22:03:00.0862–TRACE–2023/11/07 22:03:00:0862| 0|  COM4| R | CommandID    150| FA01054559550D0A
2023-11-07 22:03:00.0862–TRACE–2023/11/07 22:03:00:0862| 0|  COM4| S | CommandID    151| FA52020403
2023-11-07 22:03:00.1113–TRACE–2023/11/07 22:03:00:1112| 0|  COM4| R | CommandID    151| FA02054357550D0A
2023-11-07 22:03:00.1113–TRACE–2023/11/07 22:03:00:1113| 0|  COM4| S | CommandID    152| FA52030403
2023-11-07 22:03:00.1303–TRACE–2023/11/07 22:03:00:1303| 0|  COM4| R | CommandID    152| FA03054557550D0A
2023-11-07 22:03:00.1303–TRACE–2023/11/07 22:03:00:1303| 0|  COM4| S | CommandID    153| FA52010404
2023-11-07 22:03:00.1488–TRACE–2023/11/07 22:03:00:1488| 0|  COM4| R | CommandID    153| FA01034B0D0A
2023-11-07 22:03:00.1488–TRACE–2023/11/07 22:03:00:1488| 0|  COM4| S | CommandID    154| FA52020404
2023-11-07 22:03:00.1736–TRACE–2023/11/07 22:03:00:1735| 0|  COM4| R | CommandID    154| FA02034B0D0A
2023-11-07 22:03:00.1736–TRACE–2023/11/07 22:03:00:1736| 0|  COM4| S | CommandID    155| FA52030404
2023-11-07 22:03:00.1910–TRACE–2023/11/07 22:03:00:1910| 0|  COM4| R | CommandID    155| FA03034B0D0A
2023-11-07 22:03:00.1910–TRACE–2023/11/07 22:03:00:1910| 0|  COM4| S | CommandID    156| FA52010405
2023-11-07 22:03:00.2090–TRACE–2023/11/07 22:03:00:2090| 0|  COM4| R | CommandID    156| FA01044D200D0A
2023-11-07 22:03:00.2090–TRACE–2023/11/07 22:03:00:2090| 0|  COM4| S | CommandID    157| FA52020405
2023-11-07 22:03:00.2229–TRACE–2023/11/07 22:03:00:2229| 0|  COM4| R | CommandID    157| FA02043B0C0D0A
2023-11-07 22:03:00.2229–TRACE–2023/11/07 22:03:00:2229| 0|  COM4| S | CommandID    158| FA52030405
2023-11-07 22:03:00.2447–TRACE–2023/11/07 22:03:00:2447| 0|  COM4| R | CommandID    158| FA030442300D0A
2023-11-07 22:03:00.2447–TRACE–2023/11/07 22:03:00:2447| 0|  COM4| S | CommandID    159| FA52010501
2023-11-07 22:03:00.2820–TRACE–2023/11/07 22:03:00:2820| 0|  COM4| R | CommandID    159| FA010401440D0A
2023-11-07 22:03:00.2820–TRACE–2023/11/07 22:03:00:2821| 0|  COM4| S | CommandID    160| FA52020501
2023-11-07 22:03:00.3025–TRACE–2023/11/07 22:03:00:3024| 0|  COM4| R | CommandID    160| FA020401080D0A
2023-11-07 22:03:00.3025–TRACE–2023/11/07 22:03:00:3025| 0|  COM4| S | CommandID    161| FA52030501
2023-11-07 22:03:00.3244–TRACE–2023/11/07 22:03:00:3244| 0|  COM4| R | CommandID    161| FA030401480D0A
2023-11-07 22:03:00.3244–TRACE–2023/11/07 22:03:00:3244| 0|  COM4| S | CommandID    162| FA52010001
2023-11-07 22:03:00.3664–TRACE–2023/11/07 22:03:00:3664| 0|  COM4| R | CommandID    162| FA010401020D0A
2023-11-07 22:03:00.3664–TRACE–2023/11/07 22:03:00:3665| 0|  COM4| S | CommandID    163| FA52020001
2023-11-07 22:03:00.3764–TRACE–2023/11/07 22:03:00:3764| 0|  COM4| R | CommandID    163| FA020401020D0A
2023-11-07 22:03:00.3764–TRACE–2023/11/07 22:03:00:3764| 0|  COM4| S | CommandID    164| FA52030001
2023-11-07 22:03:00.3919–TRACE–2023/11/07 22:03:00:3919| 0|  COM4| R | CommandID    164| FA030401020D0A
2023-11-07 22:03:00.3919–TRACE–2023/11/07 22:03:00:3919| 0|  COM4| S | CommandID    165| FA52010002
2023-11-07 22:03:00.4203–TRACE–2023/11/07 22:03:00:4203| 0|  COM4| R | CommandID    165| FA010403040D0A
2023-11-07 22:03:00.4203–TRACE–2023/11/07 22:03:00:4203| 0|  COM4| S | CommandID    166| FA52020002
2023-11-07 22:03:00.4540–TRACE–2023/11/07 22:03:00:4540| 0|  COM4| R | CommandID    166| FA020403040D0A
2023-11-07 22:03:00.4540–TRACE–2023/11/07 22:03:00:4541| 0|  COM4| S | CommandID    167| FA52030002
2023-11-07 22:03:00.4732–TRACE–2023/11/07 22:03:00:4732| 0|  COM4| R | CommandID    167| FA030403040D0A
2023-11-07 22:03:00.4732–TRACE–2023/11/07 22:03:00:4732| 0|  COM4| S | CommandID    168| FA57000201
2023-11-07 22:03:00.5005–TRACE–2023/11/07 22:03:00:5004| 0|  COM4| R | CommandID    168| C30D0A
2023-11-07 22:03:00.5005–TRACE–2023/11/07 22:03:00:5005| 0|  COM4| S | CommandID    169| FA52010401
2023-11-07 22:03:00.5172–TRACE–2023/11/07 22:03:00:5171| 0|  COM4| R | CommandID    169| FA010A0101020304050607080D0A
2023-11-07 22:03:00.5172–TRACE–2023/11/07 22:03:00:5172| 0|  COM4| S | CommandID    170| FA52020401
2023-11-07 22:03:00.5425–TRACE–2023/11/07 22:03:00:5425| 0|  COM4| R | CommandID    170| FA020A0101020304050607080D0A
2023-11-07 22:03:00.5425–TRACE–2023/11/07 22:03:00:5426| 0|  COM4| S | CommandID    171| FA52030401
2023-11-07 22:03:00.5650–TRACE–2023/11/07 22:03:00:5650| 0|  COM4| R | CommandID    171| FA030A0101020304050607080D0A
2023-11-07 22:03:00.5650–TRACE–2023/11/07 22:03:00:5651| 0|  COM4| S | CommandID    172| FA52010101
2023-11-07 22:03:00.5858–TRACE–2023/11/07 22:03:00:5858| 0|  COM4| R | CommandID    172| FA0103640D0A
2023-11-07 22:03:00.5858–TRACE–2023/11/07 22:03:00:5859| 0|  COM4| S | CommandID    173| FA52020101
2023-11-07 22:03:00.6147–TRACE–2023/11/07 22:03:00:6147| 0|  COM4| R | CommandID    173| FA0203640D0A
2023-11-07 22:03:00.6147–TRACE–2023/11/07 22:03:00:6147| 0|  COM4| S | CommandID    174| FA52030101
2023-11-07 22:03:00.6315–TRACE–2023/11/07 22:03:00:6315| 0|  COM4| R | CommandID    174| FA0303640D0A
2023-11-07 22:03:00.6315–TRACE–2023/11/07 22:03:00:6316| 0|  COM4| S | CommandID    175| FA52010402
2023-11-07 22:03:00.6478–TRACE–2023/11/07 22:03:00:6477| 0|  COM4| R | CommandID    175| FA010400890D0A
2023-11-07 22:03:00.6478–TRACE–2023/11/07 22:03:00:6478| 0|  COM4| S | CommandID    176| FA52020402
2023-11-07 22:03:00.6588–TRACE–2023/11/07 22:03:00:6588| 0|  COM4| R | CommandID    176| FA020400850D0A
2023-11-07 22:03:00.6588–TRACE–2023/11/07 22:03:00:6588| 0|  COM4| S | CommandID    177| FA52030402
2023-11-07 22:03:00.6927–TRACE–2023/11/07 22:03:00:6927| 0|  COM4| R | CommandID    177| FA030400890D0A
2023-11-07 22:03:00.6927–TRACE–2023/11/07 22:03:00:6928| 0|  COM4| S | CommandID    178| FA52010403
2023-11-07 22:03:00.7064–TRACE–2023/11/07 22:03:00:7064| 0|  COM4| R | CommandID    178| FA01054557550D0A
2023-11-07 22:03:00.7064–TRACE–2023/11/07 22:03:00:7064| 0|  COM4| S | CommandID    179| FA52020403
2023-11-07 22:03:00.7297–TRACE–2023/11/07 22:03:00:7297| 0|  COM4| R | CommandID    179| FA02054355550D0A
2023-11-07 22:03:00.7297–TRACE–2023/11/07 22:03:00:7297| 0|  COM4| S | CommandID    180| FA52030403
2023-11-07 22:03:00.7670–TRACE–2023/11/07 22:03:00:7670| 0|  COM4| R | CommandID    180| FA03054357550D0A
2023-11-07 22:03:00.7670–TRACE–2023/11/07 22:03:00:7670| 0|  COM4| S | CommandID    181| FA52010404
2023-11-07 22:07:05.2612–TRACE–2023/11/07 22:07:05:2610| 0|  COM4| S | CommandID      0| FA57000201
2023-11-07 22:07:05.2855–TRACE–2023/11/07 22:07:05:2855| 0|  COM4| R | CommandID      0| C30D0A
2023-11-07 22:07:05.2855–TRACE–2023/11/07 22:07:05:2858| 0|  COM4| S | CommandID      1| FA52010401
2023-11-07 22:07:05.2988–TRACE–2023/11/07 22:07:05:2988| 0|  COM4| R | CommandID      1| FA010A0101020304050607080D0A
2023-11-07 22:07:05.2988–TRACE–2023/11/07 22:07:05:2988| 0|  COM4| S | CommandID      2| FA52020401
2023-11-07 22:07:05.3166–TRACE–2023/11/07 22:07:05:3166| 0|  COM4| R | CommandID      2| FA020A0101020304050607080D0A
2023-11-07 22:07:05.3166–TRACE–2023/11/07 22:07:05:3166| 0|  COM4| S | CommandID      3| FA52030401
2023-11-07 22:07:05.3300–TRACE–2023/11/07 22:07:05:3300| 0|  COM4| R | CommandID      3| FA030A0101020304050607080D0A
2023-11-07 22:07:05.3300–TRACE–2023/11/07 22:07:05:3300| 0|  COM4| S | CommandID      4| FA52010101
2023-11-07 22:07:05.3451–TRACE–2023/11/07 22:07:05:3451| 0|  COM4| R | CommandID      4| FA0103640D0A
2023-11-07 22:07:05.3451–TRACE–2023/11/07 22:07:05:3451| 0|  COM4| S | CommandID      5| FA52020101
2023-11-07 22:07:05.3624–TRACE–2023/11/07 22:07:05:3624| 0|  COM4| R | CommandID      5| FA0203640D0A
2023-11-07 22:07:05.3624–TRACE–2023/11/07 22:07:05:3624| 0|  COM4| S | CommandID      6| FA52030101
2023-11-07 22:07:05.3762–TRACE–2023/11/07 22:07:05:3762| 0|  COM4| R | CommandID      6| FA0303640D0A
2023-11-07 22:07:05.3762–TRACE–2023/11/07 22:07:05:3763| 0|  COM4| S | CommandID      7| FA52010402
2023-11-07 22:07:05.3921–TRACE–2023/11/07 22:07:05:3921| 0|  COM4| R | CommandID      7| FA010400890D0A
2023-11-07 22:07:05.3921–TRACE–2023/11/07 22:07:05:3921| 0|  COM4| S | CommandID      8| FA52020402
2023-11-07 22:07:05.4111–TRACE–2023/11/07 22:07:05:4111| 0|  COM4| R | CommandID      8| FA020400850D0A
2023-11-07 22:07:05.4111–TRACE–2023/11/07 22:07:05:4111| 0|  COM4| S | CommandID      9| FA52030402
2023-11-07 22:07:05.4230–TRACE–2023/11/07 22:07:05:4230| 0|  COM4| R | CommandID      9| FA030400890D0A
2023-11-07 22:07:05.4230–TRACE–2023/11/07 22:07:05:4231| 0|  COM4| S | CommandID     10| FA52010403
2023-11-07 22:07:05.4399–TRACE–2023/11/07 22:07:05:4399| 0|  COM4| R | CommandID     10| FA01054359550D0A
2023-11-07 22:07:05.4399–TRACE–2023/11/07 22:07:05:4400| 0|  COM4| S | CommandID     11| FA52020403
2023-11-07 22:07:05.4539–TRACE–2023/11/07 22:07:05:4539| 0|  COM4| R | CommandID     11| FA02054355550D0A
2023-11-07 22:07:05.4539–TRACE–2023/11/07 22:07:05:4539| 0|  COM4| S | CommandID     12| FA52030403
2023-11-07 22:07:05.4697–TRACE–2023/11/07 22:07:05:4697| 0|  COM4| R | CommandID     12| FA03054555550D0A
2023-11-07 22:07:05.4697–TRACE–2023/11/07 22:07:05:4697| 0|  COM4| S | CommandID     13| FA52010404
2023-11-07 22:07:05.4857–TRACE–2023/11/07 22:07:05:4857| 0|  COM4| R | CommandID     13| FA01034B0D0A
2023-11-07 22:07:05.4857–TRACE–2023/11/07 22:07:05:4857| 0|  COM4| S | CommandID     14| FA52020404
2023-11-07 22:07:05.5020–TRACE–2023/11/07 22:07:05:5020| 0|  COM4| R | CommandID     14| FA02034B0D0A
2023-11-07 22:07:05.5020–TRACE–2023/11/07 22:07:05:5021| 0|  COM4| S | CommandID     15| FA52030404
2023-11-07 22:07:05.5171–TRACE–2023/11/07 22:07:05:5170| 0|  COM4| R | CommandID     15| FA03034B0D0A
2023-11-07 22:07:05.5171–TRACE–2023/11/07 22:07:05:5171| 0|  COM4| S | CommandID     16| FA52010405
2023-11-07 22:07:05.5334–TRACE–2023/11/07 22:07:05:5334| 0|  COM4| R | CommandID     16| FA0104410E0D0A
2023-11-07 22:07:05.5334–TRACE–2023/11/07 22:07:05:5334| 0|  COM4| S | CommandID     17| FA52020405
2023-11-07 22:07:05.5482–TRACE–2023/11/07 22:07:05:5482| 0|  COM4| R | CommandID     17| FA02042D240D0A
2023-11-07 22:07:05.5482–TRACE–2023/11/07 22:07:05:5482| 0|  COM4| S | CommandID     18| FA52030405
2023-11-07 22:07:05.5638–TRACE–2023/11/07 22:07:05:5638| 0|  COM4| R | CommandID     18| FA030447170D0A
2023-11-07 22:07:05.5638–TRACE–2023/11/07 22:07:05:5638| 0|  COM4| S | CommandID     19| FA52010501
2023-11-07 22:07:05.5787–TRACE–2023/11/07 22:07:05:5787| 0|  COM4| R | CommandID     19| FA0104013C0D0A
2023-11-07 22:07:05.5787–TRACE–2023/11/07 22:07:05:5788| 0|  COM4| S | CommandID     20| FA52020501
2023-11-07 22:07:05.5949–TRACE–2023/11/07 22:07:05:5949| 0|  COM4| R | CommandID     20| FA020401500D0A
2023-11-07 22:07:05.5949–TRACE–2023/11/07 22:07:05:5949| 0|  COM4| S | CommandID     21| FA52030501
2023-11-07 22:07:05.6119–TRACE–2023/11/07 22:07:05:6119| 0|  COM4| R | CommandID     21| FA030401340D0A
2023-11-07 22:07:05.6119–TRACE–2023/11/07 22:07:05:6120| 0|  COM4| S | CommandID     22| FA52010001
2023-11-07 22:07:05.6334–TRACE–2023/11/07 22:07:05:6333| 0|  COM4| R | CommandID     22| FA010401020D0A
2023-11-07 22:07:05.6334–TRACE–2023/11/07 22:07:05:6334| 0|  COM4| S | CommandID     23| FA52020001
2023-11-07 22:07:05.6568–TRACE–2023/11/07 22:07:05:6568| 0|  COM4| R | CommandID     23| FA020401020D0A
2023-11-07 22:07:05.6568–TRACE–2023/11/07 22:07:05:6568| 0|  COM4| S | CommandID     24| FA52030001
2023-11-07 22:07:05.6739–TRACE–2023/11/07 22:07:05:6739| 0|  COM4| R | CommandID     24| FA030401020D0A
2023-11-07 22:07:05.6739–TRACE–2023/11/07 22:07:05:6739| 0|  COM4| S | CommandID     25| FA52010002
2023-11-07 22:07:05.6898–TRACE–2023/11/07 22:07:05:6898| 0|  COM4| R | CommandID     25| FA010403040D0A
2023-11-07 22:07:05.6898–TRACE–2023/11/07 22:07:05:6898| 0|  COM4| S | CommandID     26| FA52020002
2023-11-07 22:07:05.7063–TRACE–2023/11/07 22:07:05:7063| 0|  COM4| R | CommandID     26| FA020403040D0A
2023-11-07 22:07:05.7063–TRACE–2023/11/07 22:07:05:7064| 0|  COM4| S | CommandID     27| FA52030002
2023-11-07 22:07:05.7190–TRACE–2023/11/07 22:07:05:7190| 0|  COM4| R | CommandID     27| FA030403040D0A
2023-11-07 22:07:05.7190–TRACE–2023/11/07 22:07:05:7191| 0|  COM4| S | CommandID     28| FA57000201
2023-11-07 22:07:05.7348–TRACE–2023/11/07 22:07:05:7348| 0|  COM4| R | CommandID     28| C30D0A
2023-11-07 22:07:05.7348–TRACE–2023/11/07 22:07:05:7348| 0|  COM4| S | CommandID     29| FA52010401
2023-11-07 22:07:05.7521–TRACE–2023/11/07 22:07:05:7521| 0|  COM4| R | CommandID     29| FA010A0101020304050607080D0A
2023-11-07 22:07:05.7521–TRACE–2023/11/07 22:07:05:7521| 0|  COM4| S | CommandID     30| FA52020401
2023-11-07 22:07:05.7668–TRACE–2023/11/07 22:07:05:7668| 0|  COM4| R | CommandID     30| FA020A0101020304050607080D0A
2023-11-07 22:07:05.7668–TRACE–2023/11/07 22:07:05:7669| 0|  COM4| S | CommandID     31| FA52030401
2023-11-07 22:07:05.7862–TRACE–2023/11/07 22:07:05:7862| 0|  COM4| R | CommandID     31| FA030A0001020304050607080D0A
2023-11-07 22:07:05.7862–TRACE–2023/11/07 22:07:05:7862| 0|  COM4| S | CommandID     32| FA52010101
2023-11-07 22:07:05.7973–TRACE–2023/11/07 22:07:05:7973| 0|  COM4| R | CommandID     32| FA0103640D0A
2023-11-07 22:07:05.7973–TRACE–2023/11/07 22:07:05:7973| 0|  COM4| S | CommandID     33| FA52020101
2023-11-07 22:07:05.8128–TRACE–2023/11/07 22:07:05:8128| 0|  COM4| R | CommandID     33| FA0203640D0A
2023-11-07 22:07:05.8128–TRACE–2023/11/07 22:07:05:8128| 0|  COM4| S | CommandID     34| FA52030101
2023-11-07 22:07:05.8287–TRACE–2023/11/07 22:07:05:8287| 0|  COM4| R | CommandID     34| FA0303640D0A
2023-11-07 22:07:05.8287–TRACE–2023/11/07 22:07:05:8287| 0|  COM4| S | CommandID     35| FA52010402
2023-11-07 22:07:05.8438–TRACE–2023/11/07 22:07:05:8438| 0|  COM4| R | CommandID     35| FA010400890D0A
