2023-11-10 15:00:17.1128–TRACE–2023/11/10 15:00:17:1088| 0| COM88| S | CommandID      0| FA57000201
2023-11-10 15:00:35.6508–TRACE–2023/11/10 15:00:35:6508| 0| COM88| S | CommandID    114| FA52030405
2023-11-10 15:00:35.6763–TRACE–2023/11/10 15:00:35:6763| 0| COM88| R | CommandID    114| FA0304490C0D0A
2023-11-10 15:00:35.7663–TRACE–2023/11/10 15:00:35:7663| 0| COM88| S | CommandID    115| FA52010501
2023-11-10 15:00:35.7917–TRACE–2023/11/10 15:00:35:7917| 0| COM88| R | CommandID    115| FA010401480D0A
2023-11-10 15:00:35.8791–TRACE–2023/11/10 15:00:35:8791| 0| COM88| S | CommandID    116| FA52030501
2023-11-10 15:00:35.8965–TRACE–2023/11/10 15:00:35:8965| 0| COM88| R | CommandID    116| FA030401300D0A
2023-11-10 15:00:35.9878–TRACE–2023/11/10 15:00:35:9878| 0| COM88| S | CommandID    117| FA52020501
2023-11-10 15:00:36.0052–TRACE–2023/11/10 15:00:36:0052| 0| COM88| R | CommandID    117| FA020401380D0A
2023-11-10 15:00:36.4894–TRACE–2023/11/10 15:00:36:4894| 0| COM88| S | CommandID    118| FA52010405
2023-11-10 15:00:36.5037–TRACE–2023/11/10 15:00:36:5037| 0| COM88| R | CommandID    118| FA01041C2B0D0A
2023-11-10 15:00:36.5971–TRACE–2023/11/10 15:00:36:5971| 0| COM88| S | CommandID    119| FA52020405
2023-11-10 15:00:36.6138–TRACE–2023/11/10 15:00:36:6138| 0| COM88| R | CommandID    119| FA020449500D0A
2023-11-10 15:00:36.7069–TRACE–2023/11/10 15:00:36:7069| 0| COM88| S | CommandID    120| FA52030405
2023-11-10 15:00:36.7231–TRACE–2023/11/10 15:00:36:7230| 0| COM88| R | CommandID    120| FA030442460D0A
2023-11-10 15:00:36.8179–TRACE–2023/11/10 15:00:36:8179| 0| COM88| S | CommandID    121| FA52010501
2023-11-10 15:00:36.8321–TRACE–2023/11/10 15:00:36:8321| 0| COM88| R | CommandID    121| FA010401300D0A
2023-11-10 15:00:36.9280–TRACE–2023/11/10 15:00:36:9280| 0| COM88| S | CommandID    122| FA52030501
2023-11-10 15:00:36.9423–TRACE–2023/11/10 15:00:36:9423| 0| COM88| R | CommandID    122| FA030401200D0A
2023-11-10 15:00:37.0379–TRACE–2023/11/10 15:00:37:0379| 0| COM88| S | CommandID    123| FA52020501
2023-11-10 15:00:37.0517–TRACE–2023/11/10 15:00:37:0517| 0| COM88| R | CommandID    123| FA020401380D0A
2023-11-10 15:00:37.5385–TRACE–2023/11/10 15:00:37:5385| 0| COM88| S | CommandID    124| FA52010405
2023-11-10 15:00:37.5516–TRACE–2023/11/10 15:00:37:5516| 0| COM88| R | CommandID    124| FA0104342E0D0A
2023-11-10 15:00:37.6498–TRACE–2023/11/10 15:00:37:6498| 0| COM88| S | CommandID    125| FA52020405
2023-11-10 15:00:37.6617–TRACE–2023/11/10 15:00:37:6616| 0| COM88| R | CommandID    125| FA0204314D0D0A
2023-11-10 15:00:37.7625–TRACE–2023/11/10 15:00:37:7625| 0| COM88| S | CommandID    126| FA52030405
2023-11-10 15:00:37.7872–TRACE–2023/11/10 15:00:37:7872| 0| COM88| R | CommandID    126| FA030436470D0A
2023-11-10 15:00:37.8768–TRACE–2023/11/10 15:00:37:8768| 0| COM88| S | CommandID    127| FA52010501
2023-11-10 15:00:37.8973–TRACE–2023/11/10 15:00:37:8973| 0| COM88| R | CommandID    127| FA010401000D0A
2023-11-10 15:00:37.9917–TRACE–2023/11/10 15:00:37:9917| 0| COM88| S | CommandID    128| FA52030501
2023-11-10 15:00:38.0047–TRACE–2023/11/10 15:00:38:0047| 0| COM88| R | CommandID    128| FA030401100D0A
2023-11-10 15:00:38.1007–TRACE–2023/11/10 15:00:38:1007| 0| COM88| S | CommandID    129| FA52020501
2023-11-10 15:00:38.1153–TRACE–2023/11/10 15:00:38:1153| 0| COM88| R | CommandID    129| FA020401600D0A
2023-11-10 15:00:38.6134–TRACE–2023/11/10 15:00:38:6133| 0| COM88| S | CommandID    130| FA52010405
2023-11-10 15:00:38.6338–TRACE–2023/11/10 15:00:38:6337| 0| COM88| R | CommandID    130| FA01044B160D0A
2023-11-10 15:00:38.7227–TRACE–2023/11/10 15:00:38:7227| 0| COM88| S | CommandID    131| FA52020405
2023-11-10 15:00:38.7387–TRACE–2023/11/10 15:00:38:7387| 0| COM88| R | CommandID    131| FA02041F0C0D0A
2023-11-10 15:00:38.8374–TRACE–2023/11/10 15:00:38:8374| 0| COM88| S | CommandID    132| FA52030405
2023-11-10 15:00:38.8480–TRACE–2023/11/10 15:00:38:8480| 0| COM88| R | CommandID    132| FA03043E4A0D0A
2023-11-10 15:00:38.9521–TRACE–2023/11/10 15:00:38:9521| 0| COM88| S | CommandID    133| FA52010501
2023-11-10 15:00:38.9735–TRACE–2023/11/10 15:00:38:9735| 0| COM88| R | CommandID    133| FA010401180D0A
2023-11-10 15:00:39.0668–TRACE–2023/11/10 15:00:39:0668| 0| COM88| S | CommandID    134| FA52030501
2023-11-10 15:00:39.0838–TRACE–2023/11/10 15:00:39:0838| 0| COM88| R | CommandID    134| FA030401600D0A
2023-11-10 15:00:39.1814–TRACE–2023/11/10 15:00:39:1814| 0| COM88| S | CommandID    135| FA52020501
2023-11-10 15:00:39.1929–TRACE–2023/11/10 15:00:39:1929| 0| COM88| R | CommandID    135| FA0204010C0D0A
2023-11-10 15:00:39.6940–TRACE–2023/11/10 15:00:39:6940| 0| COM88| S | CommandID    136| FA52010405
2023-11-10 15:00:39.7088–TRACE–2023/11/10 15:00:39:7088| 0| COM88| R | CommandID    136| FA0104251C0D0A
2023-11-10 15:00:39.8020–TRACE–2023/11/10 15:00:39:8019| 0| COM88| S | CommandID    137| FA52020405
2023-11-10 15:00:39.8185–TRACE–2023/11/10 15:00:39:8184| 0| COM88| R | CommandID    137| FA02040B410D0A
2023-11-10 15:00:39.9132–TRACE–2023/11/10 15:00:39:9132| 0| COM88| S | CommandID    138| FA52030405
2023-11-10 15:00:39.9260–TRACE–2023/11/10 15:00:39:9260| 0| COM88| R | CommandID    138| FA030445430D0A
2023-11-10 15:00:40.0229–TRACE–2023/11/10 15:00:40:0229| 0| COM88| S | CommandID    139| FA52010501
2023-11-10 15:00:40.0359–TRACE–2023/11/10 15:00:40:0358| 0| COM88| R | CommandID    139| FA010401540D0A
2023-11-10 15:00:40.1346–TRACE–2023/11/10 15:00:40:1346| 0| COM88| S | CommandID    140| FA52030501
2023-11-10 15:00:40.1453–TRACE–2023/11/10 15:00:40:1453| 0| COM88| R | CommandID    140| FA030401000D0A
2023-11-10 15:00:40.2484–TRACE–2023/11/10 15:00:40:2483| 0| COM88| S | CommandID    141| FA52020501
2023-11-10 15:00:40.2710–TRACE–2023/11/10 15:00:40:2710| 0| COM88| R | CommandID    141| FA020401180D0A
2023-11-10 15:00:40.7592–TRACE–2023/11/10 15:00:40:7591| 0| COM88| S | CommandID    142| FA57000201
2023-11-10 15:00:40.7691–TRACE–2023/11/10 15:00:40:7691| 0| COM88| R | CommandID    142| C30D0A
2023-11-10 15:00:42.2473–TRACE–2023/11/10 15:00:42:2473| 0| COM88| S | CommandID      0| FA57000201
2023-11-10 15:00:42.2742–TRACE–2023/11/10 15:00:42:2742| 0| COM88| R | CommandID      0| C30D0A
2023-11-10 15:00:44.2546–TRACE–2023/11/10 15:00:44:2546| 0| COM88| S | CommandID      1| FA52010002
2023-11-10 15:00:44.2722–TRACE–2023/11/10 15:00:44:2721| 0| COM88| R | CommandID      1| FA010403040D0A
2023-11-10 15:00:44.2722–TRACE–2023/11/10 15:00:44:2724| 0| COM88| S | CommandID      2| FA52020002
2023-11-10 15:00:44.2870–TRACE–2023/11/10 15:00:44:2870| 0| COM88| R | CommandID      2| FA020403040D0A
2023-11-10 15:00:44.2870–TRACE–2023/11/10 15:00:44:2872| 0| COM88| S | CommandID      3| FA52030002
2023-11-10 15:00:44.3019–TRACE–2023/11/10 15:00:44:3018| 0| COM88| R | CommandID      3| FA030403040D0A
2023-11-10 15:00:44.3019–TRACE–2023/11/10 15:00:44:3023| 0| COM88| S | CommandID      4| FA52010001
2023-11-10 15:00:44.3206–TRACE–2023/11/10 15:00:44:3205| 0| COM88| R | CommandID      4| FA010401020D0A
2023-11-10 15:00:44.3206–TRACE–2023/11/10 15:00:44:3208| 0| COM88| S | CommandID      5| FA52020001
2023-11-10 15:00:44.3328–TRACE–2023/11/10 15:00:44:3328| 0| COM88| R | CommandID      5| FA020401020D0A
2023-11-10 15:00:44.3328–TRACE–2023/11/10 15:00:44:3331| 0| COM88| S | CommandID      6| FA52030001
2023-11-10 15:00:44.3520–TRACE–2023/11/10 15:00:44:3520| 0| COM88| R | CommandID      6| FA030401020D0A
2023-11-10 15:00:44.3520–TRACE–2023/11/10 15:00:44:3529| 0| COM88| S | CommandID      7| FA52010401
2023-11-10 15:00:44.3649–TRACE–2023/11/10 15:00:44:3649| 0| COM88| R | CommandID      7| FA010A0101020304050607080D0A
2023-11-10 15:00:44.3649–TRACE–2023/11/10 15:00:44:3652| 0| COM88| S | CommandID      8| FA52020401
2023-11-10 15:00:44.3822–TRACE–2023/11/10 15:00:44:3821| 0| COM88| R | CommandID      8| FA020A0101020304050607080D0A
2023-11-10 15:00:44.3822–TRACE–2023/11/10 15:00:44:3849| 0| COM88| S | CommandID      9| FA52030401
2023-11-10 15:00:44.3963–TRACE–2023/11/10 15:00:44:3963| 0| COM88| R | CommandID      9| FA030A0101020304050607080D0A
2023-11-10 15:00:44.3963–TRACE–2023/11/10 15:00:44:3965| 0| COM88| S | CommandID     10| FA52010101
2023-11-10 15:00:44.4104–TRACE–2023/11/10 15:00:44:4104| 0| COM88| R | CommandID     10| FA0103640D0A
2023-11-10 15:00:44.4104–TRACE–2023/11/10 15:00:44:4107| 0| COM88| S | CommandID     11| FA52020101
2023-11-10 15:00:44.4282–TRACE–2023/11/10 15:00:44:4282| 0| COM88| R | CommandID     11| FA0203640D0A
2023-11-10 15:00:44.4282–TRACE–2023/11/10 15:00:44:4285| 0| COM88| S | CommandID     12| FA52030101
2023-11-10 15:00:44.4424–TRACE–2023/11/10 15:00:44:4424| 0| COM88| R | CommandID     12| FA0303640D0A
2023-11-10 15:00:44.4424–TRACE–2023/11/10 15:00:44:4427| 0| COM88| S | CommandID     13| FA52010402
2023-11-10 15:00:44.4569–TRACE–2023/11/10 15:00:44:4569| 0| COM88| R | CommandID     13| FA010400850D0A
2023-11-10 15:00:44.4569–TRACE–2023/11/10 15:00:44:4572| 0| COM88| S | CommandID     14| FA52020402
2023-11-10 15:00:44.4760–TRACE–2023/11/10 15:00:44:4760| 0| COM88| R | CommandID     14| FA020400890D0A
2023-11-10 15:00:44.4760–TRACE–2023/11/10 15:00:44:4763| 0| COM88| S | CommandID     15| FA52030402
2023-11-10 15:00:44.4895–TRACE–2023/11/10 15:00:44:4895| 0| COM88| R | CommandID     15| FA030400850D0A
2023-11-10 15:00:44.4895–TRACE–2023/11/10 15:00:44:4903| 0| COM88| S | CommandID     16| FA52010403
2023-11-10 15:00:44.5065–TRACE–2023/11/10 15:00:44:5065| 0| COM88| R | CommandID     16| FA01054559550D0A
2023-11-10 15:00:44.5065–TRACE–2023/11/10 15:00:44:5068| 0| COM88| S | CommandID     17| FA52020403
2023-11-10 15:00:44.5227–TRACE–2023/11/10 15:00:44:5227| 0| COM88| R | CommandID     17| FA02054357550D0A
2023-11-10 15:00:44.5227–TRACE–2023/11/10 15:00:44:5230| 0| COM88| S | CommandID     18| FA52030403
2023-11-10 15:00:44.5372–TRACE–2023/11/10 15:00:44:5372| 0| COM88| R | CommandID     18| FA03054157550D0A
2023-11-10 15:00:44.5372–TRACE–2023/11/10 15:00:44:5380| 0| COM88| S | CommandID     19| FA52010404
2023-11-10 15:00:44.5532–TRACE–2023/11/10 15:00:44:5532| 0| COM88| R | CommandID     19| FA01034B0D0A
2023-11-10 15:00:44.5532–TRACE–2023/11/10 15:00:44:5537| 0| COM88| S | CommandID     20| FA52020404
2023-11-10 15:00:44.5688–TRACE–2023/11/10 15:00:44:5688| 0| COM88| R | CommandID     20| FA02034B0D0A
2023-11-10 15:00:44.5688–TRACE–2023/11/10 15:00:44:5698| 0| COM88| S | CommandID     21| FA52030404
2023-11-10 15:00:44.5831–TRACE–2023/11/10 15:00:44:5830| 0| COM88| R | CommandID     21| FA03034B0D0A
2023-11-10 15:00:44.5831–TRACE–2023/11/10 15:00:44:5833| 0| COM88| S | CommandID     22| FA52010405
2023-11-10 15:00:44.5982–TRACE–2023/11/10 15:00:44:5982| 0| COM88| R | CommandID     22| FA01041E440D0A
2023-11-10 15:00:44.6932–TRACE–2023/11/10 15:00:44:6932| 0| COM88| S | CommandID     23| FA52020405
2023-11-10 15:00:44.7089–TRACE–2023/11/10 15:00:44:7089| 0| COM88| R | CommandID     23| FA02042B4C0D0A
2023-11-10 15:00:44.8043–TRACE–2023/11/10 15:00:44:8043| 0| COM88| S | CommandID     24| FA52030405
2023-11-10 15:00:44.8176–TRACE–2023/11/10 15:00:44:8176| 0| COM88| R | CommandID     24| FA030430260D0A
2023-11-10 15:00:44.9161–TRACE–2023/11/10 15:00:44:9161| 0| COM88| S | CommandID     25| FA52010501
2023-11-10 15:00:44.9275–TRACE–2023/11/10 15:00:44:9275| 0| COM88| R | CommandID     25| FA010401100D0A
2023-11-10 15:00:45.0279–TRACE–2023/11/10 15:00:45:0278| 0| COM88| S | CommandID     26| FA52030501
2023-11-10 15:00:45.0522–TRACE–2023/11/10 15:00:45:0522| 0| COM88| R | CommandID     26| FA030401380D0A
2023-11-10 15:00:45.1286–TRACE–2023/11/10 15:00:45:1286| 0| COM88| S | CommandID     27| FA52020501
2023-11-10 15:00:45.1452–TRACE–2023/11/10 15:00:45:1452| 0| COM88| R | CommandID     27| FA020401180D0A
2023-11-10 15:00:45.6311–TRACE–2023/11/10 15:00:45:6311| 0| COM88| S | CommandID     28| FA52010405
2023-11-10 15:00:45.6459–TRACE–2023/11/10 15:00:45:6459| 0| COM88| R | CommandID     28| FA010443300D0A
2023-11-10 15:00:45.7416–TRACE–2023/11/10 15:00:45:7416| 0| COM88| S | CommandID     29| FA52020405
2023-11-10 15:00:45.7549–TRACE–2023/11/10 15:00:45:7549| 0| COM88| R | CommandID     29| FA02044A360D0A
2023-11-10 15:00:45.8512–TRACE–2023/11/10 15:00:45:8512| 0| COM88| S | CommandID     30| FA52030405
2023-11-10 15:00:45.8642–TRACE–2023/11/10 15:00:45:8642| 0| COM88| R | CommandID     30| FA0304501A0D0A
2023-11-10 15:00:45.9623–TRACE–2023/11/10 15:00:45:9623| 0| COM88| S | CommandID     31| FA52010501
2023-11-10 15:00:45.9743–TRACE–2023/11/10 15:00:45:9743| 0| COM88| R | CommandID     31| FA0104013C0D0A
2023-11-10 15:00:46.0757–TRACE–2023/11/10 15:00:46:0757| 0| COM88| S | CommandID     32| FA52030501
2023-11-10 15:00:46.1020–TRACE–2023/11/10 15:00:46:1019| 0| COM88| R | CommandID     32| FA0304013C0D0A
2023-11-10 15:00:46.1764–TRACE–2023/11/10 15:00:46:1764| 0| COM88| S | CommandID     33| FA52020501
2023-11-10 15:00:46.1938–TRACE–2023/11/10 15:00:46:1938| 0| COM88| R | CommandID     33| FA020401300D0A
2023-11-10 15:00:46.6789–TRACE–2023/11/10 15:00:46:6789| 0| COM88| S | CommandID     34| FA52010405
2023-11-10 15:00:46.6922–TRACE–2023/11/10 15:00:46:6921| 0| COM88| R | CommandID     34| FA01044A150D0A
2023-11-10 15:00:46.7906–TRACE–2023/11/10 15:00:46:7906| 0| COM88| S | CommandID     35| FA52020405
2023-11-10 15:00:46.8026–TRACE–2023/11/10 15:00:46:8026| 0| COM88| R | CommandID     35| FA0204363A0D0A
2023-11-10 15:00:46.9033–TRACE–2023/11/10 15:00:46:9032| 0| COM88| S | CommandID     36| FA52030405
2023-11-10 15:00:46.9261–TRACE–2023/11/10 15:00:46:9261| 0| COM88| R | CommandID     36| FA030414210D0A
2023-11-10 15:00:47.0040–TRACE–2023/11/10 15:00:47:0040| 0| COM88| S | CommandID     37| FA52010501
2023-11-10 15:00:47.0216–TRACE–2023/11/10 15:00:47:0215| 0| COM88| R | CommandID     37| FA010401300D0A
2023-11-10 15:00:47.1187–TRACE–2023/11/10 15:00:47:1187| 0| COM88| S | CommandID     38| FA52030501
2023-11-10 15:00:47.1304–TRACE–2023/11/10 15:00:47:1304| 0| COM88| R | CommandID     38| FA030401080D0A
2023-11-10 15:00:47.2312–TRACE–2023/11/10 15:00:47:2312| 0| COM88| S | CommandID     39| FA52020501
2023-11-10 15:00:47.2567–TRACE–2023/11/10 15:00:47:2567| 0| COM88| R | CommandID     39| FA020401040D0A
2023-11-10 15:00:47.7415–TRACE–2023/11/10 15:00:47:7415| 0| COM88| S | CommandID     40| FA52010405
2023-11-10 15:00:47.7541–TRACE–2023/11/10 15:00:47:7541| 0| COM88| R | CommandID     40| FA01040E490D0A
2023-11-10 15:00:47.8542–TRACE–2023/11/10 15:00:47:8542| 0| COM88| S | CommandID     41| FA52020405
2023-11-10 15:00:47.8652–TRACE–2023/11/10 15:00:47:8652| 0| COM88| R | CommandID     41| FA020422170D0A
2023-11-10 15:00:47.9668–TRACE–2023/11/10 15:00:47:9668| 0| COM88| S | CommandID     42| FA52030405
2023-11-10 15:00:47.9903–TRACE–2023/11/10 15:00:47:9903| 0| COM88| R | CommandID     42| FA0304371E0D0A
2023-11-10 15:00:48.0665–TRACE–2023/11/10 15:00:48:0665| 0| COM88| S | CommandID     43| FA52010501
2023-11-10 15:00:48.0826–TRACE–2023/11/10 15:00:48:0826| 0| COM88| R | CommandID     43| FA0104012C0D0A
2023-11-10 15:00:48.1818–TRACE–2023/11/10 15:00:48:1818| 0| COM88| S | CommandID     44| FA52030501
2023-11-10 15:00:48.1929–TRACE–2023/11/10 15:00:48:1929| 0| COM88| R | CommandID     44| FA030401380D0A
2023-11-10 15:00:48.2941–TRACE–2023/11/10 15:00:48:2941| 0| COM88| S | CommandID     45| FA52020501
2023-11-10 15:00:48.3222–TRACE–2023/11/10 15:00:48:3222| 0| COM88| R | CommandID     45| FA0204010C0D0A
2023-11-10 15:00:48.8030–TRACE–2023/11/10 15:00:48:8030| 0| COM88| S | CommandID     46| FA52010405
2023-11-10 15:00:48.8177–TRACE–2023/11/10 15:00:48:8177| 0| COM88| R | CommandID     46| FA010426190D0A
2023-11-10 15:00:48.9137–TRACE–2023/11/10 15:00:48:9137| 0| COM88| S | CommandID     47| FA52020405
2023-11-10 15:00:48.9264–TRACE–2023/11/10 15:00:48:9264| 0| COM88| R | CommandID     47| FA02042E230D0A
2023-11-10 15:00:49.0245–TRACE–2023/11/10 15:00:49:0245| 0| COM88| S | CommandID     48| FA52030405
2023-11-10 15:00:49.0373–TRACE–2023/11/10 15:00:49:0373| 0| COM88| R | CommandID     48| FA03040D4F0D0A
2023-11-10 15:00:49.1361–TRACE–2023/11/10 15:00:49:1361| 0| COM88| S | CommandID     49| FA52010501
2023-11-10 15:00:49.1617–TRACE–2023/11/10 15:00:49:1617| 0| COM88| R | CommandID     49| FA010401540D0A
2023-11-10 15:00:49.2379–TRACE–2023/11/10 15:00:49:2379| 0| COM88| S | CommandID     50| FA52030501
2023-11-10 15:00:49.2544–TRACE–2023/11/10 15:00:49:2544| 0| COM88| R | CommandID     50| FA030401580D0A
2023-11-10 15:00:49.3475–TRACE–2023/11/10 15:00:49:3475| 0| COM88| S | CommandID     51| FA52020501
2023-11-10 15:00:49.3664–TRACE–2023/11/10 15:00:49:3664| 0| COM88| R | CommandID     51| FA0204010C0D0A
2023-11-10 15:00:49.8487–TRACE–2023/11/10 15:00:49:8487| 0| COM88| S | CommandID     52| FA52010405
2023-11-10 15:00:49.8654–TRACE–2023/11/10 15:00:49:8653| 0| COM88| R | CommandID     52| FA01043F2A0D0A
2023-11-10 15:00:49.9613–TRACE–2023/11/10 15:00:49:9613| 0| COM88| S | CommandID     53| FA52020405
2023-11-10 15:00:49.9737–TRACE–2023/11/10 15:00:49:9736| 0| COM88| R | CommandID     53| FA0204264C0D0A
2023-11-10 15:00:50.0728–TRACE–2023/11/10 15:00:50:0728| 0| COM88| S | CommandID     54| FA52030405
2023-11-10 15:00:50.0989–TRACE–2023/11/10 15:00:50:0989| 0| COM88| R | CommandID     54| FA03044A3D0D0A
2023-11-10 15:00:50.1876–TRACE–2023/11/10 15:00:50:1875| 0| COM88| S | CommandID     55| FA52010501
2023-11-10 15:00:50.2129–TRACE–2023/11/10 15:00:50:2128| 0| COM88| R | CommandID     55| FA0104010C0D0A
2023-11-10 15:00:50.3008–TRACE–2023/11/10 15:00:50:3008| 0| COM88| S | CommandID     56| FA52030501
2023-11-10 15:00:50.3176–TRACE–2023/11/10 15:00:50:3176| 0| COM88| R | CommandID     56| FA0304010C0D0A
2023-11-10 15:00:50.4129–TRACE–2023/11/10 15:00:50:4129| 0| COM88| S | CommandID     57| FA52020501
2023-11-10 15:00:50.4273–TRACE–2023/11/10 15:00:50:4273| 0| COM88| R | CommandID     57| FA020401180D0A
2023-11-10 15:00:50.9135–TRACE–2023/11/10 15:00:50:9135| 0| COM88| S | CommandID     58| FA52010405
2023-11-10 15:00:50.9263–TRACE–2023/11/10 15:00:50:9263| 0| COM88| R | CommandID     58| FA010425340D0A
2023-11-10 15:00:51.0243–TRACE–2023/11/10 15:00:51:0243| 0| COM88| S | CommandID     59| FA52020405
2023-11-10 15:00:51.0371–TRACE–2023/11/10 15:00:51:0371| 0| COM88| R | CommandID     59| FA02041F3B0D0A
2023-11-10 15:00:51.1360–TRACE–2023/11/10 15:00:51:1360| 0| COM88| S | CommandID     60| FA52030405
2023-11-10 15:00:51.1623–TRACE–2023/11/10 15:00:51:1623| 0| COM88| R | CommandID     60| FA03043D320D0A
2023-11-10 15:00:51.2507–TRACE–2023/11/10 15:00:51:2507| 0| COM88| S | CommandID     61| FA52010501
2023-11-10 15:00:51.2757–TRACE–2023/11/10 15:00:51:2757| 0| COM88| R | CommandID     61| FA0104014C0D0A
2023-11-10 15:00:51.3635–TRACE–2023/11/10 15:00:51:3635| 0| COM88| S | CommandID     62| FA52030501
2023-11-10 15:00:51.3811–TRACE–2023/11/10 15:00:51:3811| 0| COM88| R | CommandID     62| FA030401380D0A
2023-11-10 15:00:51.4733–TRACE–2023/11/10 15:00:51:4733| 0| COM88| S | CommandID     63| FA52020501
2023-11-10 15:00:51.4899–TRACE–2023/11/10 15:00:51:4899| 0| COM88| R | CommandID     63| FA020405140D0A
2023-11-10 15:00:51.9749–TRACE–2023/11/10 15:00:51:9749| 0| COM88| S | CommandID     64| FA52010405
2023-11-10 15:00:51.9903–TRACE–2023/11/10 15:00:51:9903| 0| COM88| R | CommandID     64| FA0104222B0D0A
2023-11-10 15:00:52.0856–TRACE–2023/11/10 15:00:52:0856| 0| COM88| S | CommandID     65| FA52020405
2023-11-10 15:00:52.0988–TRACE–2023/11/10 15:00:52:0988| 0| COM88| R | CommandID     65| FA020446470D0A
2023-11-10 15:00:52.1962–TRACE–2023/11/10 15:00:52:1962| 0| COM88| S | CommandID     66| FA52030405
2023-11-10 15:00:52.2098–TRACE–2023/11/10 15:00:52:2097| 0| COM88| R | CommandID     66| FA0304324A0D0A
2023-11-10 15:00:52.3081–TRACE–2023/11/10 15:00:52:3081| 0| COM88| S | CommandID     67| FA52010501
2023-11-10 15:00:52.3338–TRACE–2023/11/10 15:00:52:3338| 0| COM88| R | CommandID     67| FA010401400D0A
2023-11-10 15:00:52.4100–TRACE–2023/11/10 15:00:52:4099| 0| COM88| S | CommandID     68| FA52030501
2023-11-10 15:00:52.4265–TRACE–2023/11/10 15:00:52:4265| 0| COM88| R | CommandID     68| FA030401400D0A
2023-11-10 15:00:52.5257–TRACE–2023/11/10 15:00:52:5256| 0| COM88| S | CommandID     69| FA52020501
2023-11-10 15:00:52.5367–TRACE–2023/11/10 15:00:52:5367| 0| COM88| R | CommandID     69| FA020401600D0A
2023-11-10 15:00:53.0272–TRACE–2023/11/10 15:00:53:0272| 0| COM88| S | CommandID     70| FA52010405
2023-11-10 15:00:53.0538–TRACE–2023/11/10 15:00:53:0538| 0| COM88| R | CommandID     70| FA01040E270D0A
2023-11-10 15:00:53.1289–TRACE–2023/11/10 15:00:53:1289| 0| COM88| S | CommandID     71| FA52020405
2023-11-10 15:00:53.1456–TRACE–2023/11/10 15:00:53:1456| 0| COM88| R | CommandID     71| FA0204260C0D0A
2023-11-10 15:00:53.2426–TRACE–2023/11/10 15:00:53:2426| 0| COM88| S | CommandID     72| FA52030405
2023-11-10 15:00:53.2554–TRACE–2023/11/10 15:00:53:2554| 0| COM88| R | CommandID     72| FA03043D180D0A
2023-11-10 15:00:53.3539–TRACE–2023/11/10 15:00:53:3539| 0| COM88| S | CommandID     73| FA52010501
2023-11-10 15:00:53.3651–TRACE–2023/11/10 15:00:53:3650| 0| COM88| R | CommandID     73| FA010401300D0A
2023-11-10 15:00:53.4687–TRACE–2023/11/10 15:00:53:4687| 0| COM88| S | CommandID     74| FA52030501
2023-11-10 15:00:53.4918–TRACE–2023/11/10 15:00:53:4918| 0| COM88| R | CommandID     74| FA030401380D0A
2023-11-10 15:00:53.5812–TRACE–2023/11/10 15:00:53:5812| 0| COM88| S | CommandID     75| FA52020501
2023-11-10 15:00:53.6012–TRACE–2023/11/10 15:00:53:6011| 0| COM88| R | CommandID     75| FA020401180D0A
2023-11-10 15:00:54.0905–TRACE–2023/11/10 15:00:54:0905| 0| COM88| S | CommandID     76| FA52010405
2023-11-10 15:00:54.1147–TRACE–2023/11/10 15:00:54:1147| 0| COM88| R | CommandID     76| FA010424470D0A
2023-11-10 15:00:54.1913–TRACE–2023/11/10 15:00:54:1913| 0| COM88| S | CommandID     77| FA52020405
2023-11-10 15:00:54.2091–TRACE–2023/11/10 15:00:54:2091| 0| COM88| R | CommandID     77| FA020442410D0A
2023-11-10 15:00:54.3018–TRACE–2023/11/10 15:00:54:3018| 0| COM88| S | CommandID     78| FA52030405
2023-11-10 15:00:54.3167–TRACE–2023/11/10 15:00:54:3167| 0| COM88| R | CommandID     78| FA0304164D0D0A
2023-11-10 15:00:54.4157–TRACE–2023/11/10 15:00:54:4157| 0| COM88| S | CommandID     79| FA52010501
2023-11-10 15:00:54.4261–TRACE–2023/11/10 15:00:54:4261| 0| COM88| R | CommandID     79| FA010401300D0A
2023-11-10 15:00:54.5275–TRACE–2023/11/10 15:00:54:5275| 0| COM88| S | CommandID     80| FA52030501
2023-11-10 15:00:54.5514–TRACE–2023/11/10 15:00:54:5514| 0| COM88| R | CommandID     80| FA0304012C0D0A
2023-11-10 15:00:54.6421–TRACE–2023/11/10 15:00:54:6421| 0| COM88| S | CommandID     81| FA52020501
2023-11-10 15:00:54.6628–TRACE–2023/11/10 15:00:54:6628| 0| COM88| R | CommandID     81| FA020401080D0A
2023-11-10 15:00:55.1577–TRACE–2023/11/10 15:00:55:1577| 0| COM88| S | CommandID     82| FA52010405
2023-11-10 15:00:55.1788–TRACE–2023/11/10 15:00:55:1787| 0| COM88| R | CommandID     82| FA010442380D0A
2023-11-10 15:00:55.2695–TRACE–2023/11/10 15:00:55:2695| 0| COM88| S | CommandID     83| FA52020405
2023-11-10 15:00:55.2883–TRACE–2023/11/10 15:00:55:2883| 0| COM88| R | CommandID     83| FA020446450D0A
2023-11-10 15:00:55.3841–TRACE–2023/11/10 15:00:55:3841| 0| COM88| S | CommandID     84| FA52030405
2023-11-10 15:00:55.3955–TRACE–2023/11/10 15:00:55:3954| 0| COM88| R | CommandID     84| FA03040E100D0A
