2023-11-09 20:47:06.0750–TRACE–2023/11/09 20:47:06:0721| 1|  COM5| S | CommandID      0| FA57000201
2023-11-09 20:49:41.0603–TRACE–2023/11/09 20:49:41:0603| 1|  COM5| S | CommandID     61| FA52010501
2023-11-09 20:49:41.0743–TRACE–2023/11/09 20:49:41:0743| 1|  COM5| R | CommandID     61| FA0104015C0D0A
2023-11-09 20:49:41.1678–TRACE–2023/11/09 20:49:41:1677| 1|  COM5| S | CommandID     62| FA52030501
2023-11-09 20:49:41.1809–TRACE–2023/11/09 20:49:41:1809| 1|  COM5| R | CommandID     62| FA030401240D0A
2023-11-09 20:49:41.2813–TRACE–2023/11/09 20:49:41:2813| 1|  COM5| S | CommandID     63| FA52020501
2023-11-09 20:49:41.2913–TRACE–2023/11/09 20:49:41:2913| 1|  COM5| R | CommandID     63| FA020401000D0A
2023-11-09 20:49:41.7976–TRACE–2023/11/09 20:49:41:7976| 1|  COM5| S | CommandID     64| FA52010405
2023-11-09 20:49:41.8219–TRACE–2023/11/09 20:49:41:8219| 1|  COM5| R | CommandID     64| FA01043B140D0A
2023-11-09 20:49:41.9139–TRACE–2023/11/09 20:49:41:9138| 1|  COM5| S | CommandID     65| FA52020405
2023-11-09 20:49:41.9348–TRACE–2023/11/09 20:49:41:9347| 1|  COM5| R | CommandID     65| FA020418370D0A
2023-11-09 20:49:42.0247–TRACE–2023/11/09 20:49:42:0247| 1|  COM5| S | CommandID     66| FA52030405
2023-11-09 20:49:42.0409–TRACE–2023/11/09 20:49:42:0409| 1|  COM5| R | CommandID     66| FA0304161A0D0A
2023-11-09 20:49:42.1340–TRACE–2023/11/09 20:49:42:1340| 1|  COM5| S | CommandID     67| FA52010501
2023-11-09 20:49:42.1508–TRACE–2023/11/09 20:49:42:1508| 1|  COM5| R | CommandID     67| FA010401280D0A
2023-11-09 20:49:42.2501–TRACE–2023/11/09 20:49:42:2501| 1|  COM5| S | CommandID     68| FA52030501
2023-11-09 20:49:42.2625–TRACE–2023/11/09 20:49:42:2625| 1|  COM5| R | CommandID     68| FA0304010C0D0A
2023-11-09 20:49:42.3643–TRACE–2023/11/09 20:49:42:3643| 1|  COM5| S | CommandID     69| FA52020501
2023-11-09 20:49:42.3900–TRACE–2023/11/09 20:49:42:3900| 1|  COM5| R | CommandID     69| FA020405340D0A
2023-11-09 20:49:42.8691–TRACE–2023/11/09 20:49:42:8691| 1|  COM5| S | CommandID     70| FA52010405
2023-11-09 20:49:42.8854–TRACE–2023/11/09 20:49:42:8854| 1|  COM5| R | CommandID     70| FA0104304E0D0A
2023-11-09 20:49:42.9812–TRACE–2023/11/09 20:49:42:9812| 1|  COM5| S | CommandID     71| FA52020405
2023-11-09 20:49:42.9943–TRACE–2023/11/09 20:49:42:9943| 1|  COM5| R | CommandID     71| FA02043D190D0A
2023-11-09 20:49:43.0912–TRACE–2023/11/09 20:49:43:0912| 1|  COM5| S | CommandID     72| FA52030405
2023-11-09 20:49:43.1026–TRACE–2023/11/09 20:49:43:1026| 1|  COM5| R | CommandID     72| FA0304394E0D0A
2023-11-09 20:49:43.2041–TRACE–2023/11/09 20:49:43:2040| 1|  COM5| S | CommandID     73| FA52010501
2023-11-09 20:49:43.2308–TRACE–2023/11/09 20:49:43:2307| 1|  COM5| R | CommandID     73| FA010405440D0A
2023-11-09 20:49:43.3171–TRACE–2023/11/09 20:49:43:3170| 1|  COM5| S | CommandID     74| FA52030501
2023-11-09 20:49:43.3416–TRACE–2023/11/09 20:49:43:3416| 1|  COM5| R | CommandID     74| FA030401300D0A
2023-11-09 20:49:43.4285–TRACE–2023/11/09 20:49:43:4285| 1|  COM5| S | CommandID     75| FA52020501
2023-11-09 20:49:43.4490–TRACE–2023/11/09 20:49:43:4490| 1|  COM5| R | CommandID     75| FA020401240D0A
2023-11-09 20:49:43.9386–TRACE–2023/11/09 20:49:43:9386| 1|  COM5| S | CommandID     76| FA52010405
2023-11-09 20:49:43.9630–TRACE–2023/11/09 20:49:43:9630| 1|  COM5| R | CommandID     76| FA0104191A0D0A
2023-11-09 20:49:44.0506–TRACE–2023/11/09 20:49:44:0505| 1|  COM5| S | CommandID     77| FA52020405
2023-11-09 20:49:44.0725–TRACE–2023/11/09 20:49:44:0725| 1|  COM5| R | CommandID     77| FA020422250D0A
2023-11-09 20:50:38.2207–TRACE–2023/11/09 20:50:38:2175| 1|  COM5| S | CommandID      0| FA57000201
2023-11-09 20:50:38.2313–TRACE–2023/11/09 20:50:38:2313| 1|  COM5| R | CommandID      0| C30D0A
2023-11-09 20:50:40.2286–TRACE–2023/11/09 20:50:40:2285| 1|  COM5| S | CommandID      1| FA52010002
2023-11-09 20:50:40.2452–TRACE–2023/11/09 20:50:40:2452| 1|  COM5| R | CommandID      1| FA010403040D0A
2023-11-09 20:50:40.3372–TRACE–2023/11/09 20:50:40:3372| 1|  COM5| S | CommandID      2| FA52020002
2023-11-09 20:50:40.3542–TRACE–2023/11/09 20:50:40:3542| 1|  COM5| R | CommandID      2| FA020403040D0A
2023-11-09 20:50:40.4505–TRACE–2023/11/09 20:50:40:4505| 1|  COM5| S | CommandID      3| FA52030002
2023-11-09 20:50:40.4641–TRACE–2023/11/09 20:50:40:4641| 1|  COM5| R | CommandID      3| FA030403040D0A
2023-11-09 20:50:40.5593–TRACE–2023/11/09 20:50:40:5592| 1|  COM5| S | CommandID      4| FA52010001
2023-11-09 20:50:40.5714–TRACE–2023/11/09 20:50:40:5714| 1|  COM5| R | CommandID      4| FA010401020D0A
2023-11-09 20:50:40.6721–TRACE–2023/11/09 20:50:40:6721| 1|  COM5| S | CommandID      5| FA52020001
2023-11-09 20:50:40.6845–TRACE–2023/11/09 20:50:40:6845| 1|  COM5| R | CommandID      5| FA020401020D0A
2023-11-09 20:50:40.7834–TRACE–2023/11/09 20:50:40:7834| 1|  COM5| S | CommandID      6| FA52030001
2023-11-09 20:50:40.8086–TRACE–2023/11/09 20:50:40:8086| 1|  COM5| R | CommandID      6| FA030401020D0A
2023-11-09 20:50:40.8951–TRACE–2023/11/09 20:50:40:8951| 1|  COM5| S | CommandID      7| FA52010401
2023-11-09 20:50:40.9183–TRACE–2023/11/09 20:50:40:9183| 1|  COM5| R | CommandID      7| FA010A0001020304050607080D0A
2023-11-09 20:50:40.9948–TRACE–2023/11/09 20:50:40:9948| 1|  COM5| S | CommandID      8| FA52020401
2023-11-09 20:50:41.0091–TRACE–2023/11/09 20:50:41:0091| 1|  COM5| R | CommandID      8| FA020A0101020304050607080D0A
2023-11-09 20:50:41.1046–TRACE–2023/11/09 20:50:41:1045| 1|  COM5| S | CommandID      9| FA52030401
2023-11-09 20:50:41.1194–TRACE–2023/11/09 20:50:41:1193| 1|  COM5| R | CommandID      9| FA030A0101020304050607080D0A
2023-11-09 20:50:41.2143–TRACE–2023/11/09 20:50:41:2143| 1|  COM5| S | CommandID     10| FA52010101
2023-11-09 20:50:41.2285–TRACE–2023/11/09 20:50:41:2285| 1|  COM5| R | CommandID     10| FA0103640D0A
2023-11-09 20:50:41.3227–TRACE–2023/11/09 20:50:41:3227| 1|  COM5| S | CommandID     11| FA52020101
2023-11-09 20:50:41.3386–TRACE–2023/11/09 20:50:41:3386| 1|  COM5| R | CommandID     11| FA0203640D0A
2023-11-09 20:50:41.4312–TRACE–2023/11/09 20:50:41:4311| 1|  COM5| S | CommandID     12| FA52030101
2023-11-09 20:50:41.4480–TRACE–2023/11/09 20:50:41:4480| 1|  COM5| R | CommandID     12| FA0303640D0A
2023-11-09 20:50:41.5424–TRACE–2023/11/09 20:50:41:5423| 1|  COM5| S | CommandID     13| FA52010402
2023-11-09 20:50:41.5564–TRACE–2023/11/09 20:50:41:5564| 1|  COM5| R | CommandID     13| FA010400870D0A
2023-11-09 20:50:41.6512–TRACE–2023/11/09 20:50:41:6512| 1|  COM5| S | CommandID     14| FA52020402
2023-11-09 20:50:41.6665–TRACE–2023/11/09 20:50:41:6665| 1|  COM5| R | CommandID     14| FA020400850D0A
2023-11-09 20:50:41.7593–TRACE–2023/11/09 20:50:41:7592| 1|  COM5| S | CommandID     15| FA52030402
2023-11-09 20:50:41.7755–TRACE–2023/11/09 20:50:41:7755| 1|  COM5| R | CommandID     15| FA030400850D0A
2023-11-09 20:50:41.8726–TRACE–2023/11/09 20:50:41:8726| 1|  COM5| S | CommandID     16| FA52010403
2023-11-09 20:50:41.8854–TRACE–2023/11/09 20:50:41:8854| 1|  COM5| R | CommandID     16| FA01055557550D0A
2023-11-09 20:50:41.9832–TRACE–2023/11/09 20:50:41:9832| 1|  COM5| S | CommandID     17| FA52020403
2023-11-09 20:50:41.9951–TRACE–2023/11/09 20:50:41:9951| 1|  COM5| R | CommandID     17| FA02054557550D0A
2023-11-09 20:50:42.0951–TRACE–2023/11/09 20:50:42:0951| 1|  COM5| S | CommandID     18| FA52030403
2023-11-09 20:50:42.1197–TRACE–2023/11/09 20:50:42:1197| 1|  COM5| R | CommandID     18| FA03054359550D0A
2023-11-09 20:50:42.1974–TRACE–2023/11/09 20:50:42:1974| 1|  COM5| S | CommandID     19| FA52010404
2023-11-09 20:50:42.2135–TRACE–2023/11/09 20:50:42:2135| 1|  COM5| R | CommandID     19| FA01035F0D0A
2023-11-09 20:50:42.3076–TRACE–2023/11/09 20:50:42:3076| 1|  COM5| S | CommandID     20| FA52020404
2023-11-09 20:50:42.3218–TRACE–2023/11/09 20:50:42:3218| 1|  COM5| R | CommandID     20| FA02034B0D0A
2023-11-09 20:50:42.4189–TRACE–2023/11/09 20:50:42:4189| 1|  COM5| S | CommandID     21| FA52030404
2023-11-09 20:50:42.4310–TRACE–2023/11/09 20:50:42:4310| 1|  COM5| R | CommandID     21| FA03034B0D0A
2023-11-09 20:50:42.5264–TRACE–2023/11/09 20:50:42:5264| 1|  COM5| S | CommandID     22| FA52010405
2023-11-09 20:50:42.5417–TRACE–2023/11/09 20:50:42:5417| 1|  COM5| R | CommandID     22| FA01044C490D0A
2023-11-09 20:50:42.6345–TRACE–2023/11/09 20:50:42:6345| 1|  COM5| S | CommandID     23| FA52020405
2023-11-09 20:50:42.6506–TRACE–2023/11/09 20:50:42:6506| 1|  COM5| R | CommandID     23| FA02040B4D0D0A
2023-11-09 20:50:42.7485–TRACE–2023/11/09 20:50:42:7485| 1|  COM5| S | CommandID     24| FA52030405
2023-11-09 20:50:42.7593–TRACE–2023/11/09 20:50:42:7592| 1|  COM5| R | CommandID     24| FA03043B340D0A
2023-11-09 20:50:42.8584–TRACE–2023/11/09 20:50:42:8584| 1|  COM5| S | CommandID     25| FA52010501
2023-11-09 20:50:42.8685–TRACE–2023/11/09 20:50:42:8685| 1|  COM5| R | CommandID     25| FA010401500D0A
2023-11-09 20:50:42.9731–TRACE–2023/11/09 20:50:42:9730| 1|  COM5| S | CommandID     26| FA52030501
2023-11-09 20:50:42.9958–TRACE–2023/11/09 20:50:42:9958| 1|  COM5| R | CommandID     26| FA0304015C0D0A
2023-11-09 20:50:43.0736–TRACE–2023/11/09 20:50:43:0736| 1|  COM5| S | CommandID     27| FA52020501
2023-11-09 20:50:43.0885–TRACE–2023/11/09 20:50:43:0885| 1|  COM5| R | CommandID     27| FA020401280D0A
2023-11-09 20:50:43.5747–TRACE–2023/11/09 20:50:43:5747| 1|  COM5| S | CommandID     28| FA52010405
2023-11-09 20:50:43.5874–TRACE–2023/11/09 20:50:43:5874| 1|  COM5| R | CommandID     28| FA0104164D0D0A
2023-11-09 20:50:43.6848–TRACE–2023/11/09 20:50:43:6848| 1|  COM5| S | CommandID     29| FA52020405
2023-11-09 20:50:43.6972–TRACE–2023/11/09 20:50:43:6972| 1|  COM5| R | CommandID     29| FA02040A4D0D0A
2023-11-09 20:50:43.7967–TRACE–2023/11/09 20:50:43:7967| 1|  COM5| S | CommandID     30| FA52030405
2023-11-09 20:50:43.8218–TRACE–2023/11/09 20:50:43:8218| 1|  COM5| R | CommandID     30| FA030430290D0A
2023-11-09 20:50:43.9118–TRACE–2023/11/09 20:50:43:9118| 1|  COM5| S | CommandID     31| FA52010501
2023-11-09 20:50:43.9377–TRACE–2023/11/09 20:50:43:9377| 1|  COM5| R | CommandID     31| FA010405400D0A
2023-11-09 20:50:44.0192–TRACE–2023/11/09 20:50:44:0192| 1|  COM5| S | CommandID     32| FA52030501
2023-11-09 20:50:44.0445–TRACE–2023/11/09 20:50:44:0445| 1|  COM5| R | CommandID     32| FA030401540D0A
2023-11-09 20:50:44.1297–TRACE–2023/11/09 20:50:44:1297| 1|  COM5| S | CommandID     33| FA52020501
2023-11-09 20:50:44.1540–TRACE–2023/11/09 20:50:44:1539| 1|  COM5| R | CommandID     33| FA020401580D0A
2023-11-09 20:50:44.6412–TRACE–2023/11/09 20:50:44:6412| 1|  COM5| S | CommandID     34| FA52010405
2023-11-09 20:50:44.6514–TRACE–2023/11/09 20:50:44:6514| 1|  COM5| R | CommandID     34| FA010427320D0A
2023-11-09 20:50:44.7534–TRACE–2023/11/09 20:50:44:7534| 1|  COM5| S | CommandID     35| FA52020405
2023-11-09 20:50:44.7761–TRACE–2023/11/09 20:50:44:7761| 1|  COM5| R | CommandID     35| FA020426260D0A
2023-11-09 20:50:44.8682–TRACE–2023/11/09 20:50:44:8681| 1|  COM5| S | CommandID     36| FA52030405
2023-11-09 20:50:44.8846–TRACE–2023/11/09 20:50:44:8846| 1|  COM5| R | CommandID     36| FA03044D130D0A
2023-11-09 20:50:44.9822–TRACE–2023/11/09 20:50:44:9822| 1|  COM5| S | CommandID     37| FA52010501
2023-11-09 20:50:44.9956–TRACE–2023/11/09 20:50:44:9955| 1|  COM5| R | CommandID     37| FA010401180D0A
2023-11-09 20:50:45.0925–TRACE–2023/11/09 20:50:45:0925| 1|  COM5| S | CommandID     38| FA52030501
2023-11-09 20:50:45.1040–TRACE–2023/11/09 20:50:45:1040| 1|  COM5| R | CommandID     38| FA0304012C0D0A
2023-11-09 20:50:45.2036–TRACE–2023/11/09 20:50:45:2036| 1|  COM5| S | CommandID     39| FA52020501
2023-11-09 20:50:45.2299–TRACE–2023/11/09 20:50:45:2299| 1|  COM5| R | CommandID     39| FA0204010C0D0A
2023-11-09 20:50:45.7139–TRACE–2023/11/09 20:50:45:7139| 1|  COM5| S | CommandID     40| FA52010405
2023-11-09 20:50:45.7288–TRACE–2023/11/09 20:50:45:7288| 1|  COM5| R | CommandID     40| FA010439230D0A
2023-11-09 20:50:45.8228–TRACE–2023/11/09 20:50:45:8228| 1|  COM5| S | CommandID     41| FA52020405
2023-11-09 20:50:45.8370–TRACE–2023/11/09 20:50:45:8370| 1|  COM5| R | CommandID     41| FA0204323E0D0A
2023-11-09 20:50:45.9317–TRACE–2023/11/09 20:50:45:9317| 1|  COM5| S | CommandID     42| FA52030405
2023-11-09 20:50:45.9486–TRACE–2023/11/09 20:50:45:9486| 1|  COM5| R | CommandID     42| FA030414280D0A
2023-11-09 20:50:46.0462–TRACE–2023/11/09 20:50:46:0462| 1|  COM5| S | CommandID     43| FA52010501
2023-11-09 20:50:46.0568–TRACE–2023/11/09 20:50:46:0568| 1|  COM5| R | CommandID     43| FA010401400D0A
2023-11-09 20:50:46.1601–TRACE–2023/11/09 20:50:46:1601| 1|  COM5| S | CommandID     44| FA52030501
2023-11-09 20:50:46.1816–TRACE–2023/11/09 20:50:46:1816| 1|  COM5| R | CommandID     44| FA030401440D0A
2023-11-09 20:50:46.2752–TRACE–2023/11/09 20:50:46:2752| 1|  COM5| S | CommandID     45| FA52020501
2023-11-09 20:50:46.2920–TRACE–2023/11/09 20:50:46:2920| 1|  COM5| R | CommandID     45| FA020401340D0A
2023-11-09 20:50:46.7814–TRACE–2023/11/09 20:50:46:7814| 1|  COM5| S | CommandID     46| FA52010405
2023-11-09 20:50:46.8070–TRACE–2023/11/09 20:50:46:8069| 1|  COM5| R | CommandID     46| FA0104340A0D0A
2023-11-09 20:50:46.8948–TRACE–2023/11/09 20:50:46:8948| 1|  COM5| S | CommandID     47| FA52020405
2023-11-09 20:50:46.9162–TRACE–2023/11/09 20:50:46:9162| 1|  COM5| R | CommandID     47| FA02044F300D0A
2023-11-09 20:50:47.0096–TRACE–2023/11/09 20:50:47:0095| 1|  COM5| S | CommandID     48| FA52030405
2023-11-09 20:50:47.0258–TRACE–2023/11/09 20:50:47:0258| 1|  COM5| R | CommandID     48| FA030421250D0A
2023-11-09 20:50:47.1246–TRACE–2023/11/09 20:50:47:1246| 1|  COM5| S | CommandID     49| FA52010501
2023-11-09 20:50:47.1358–TRACE–2023/11/09 20:50:47:1357| 1|  COM5| R | CommandID     49| FA0104011C0D0A
2023-11-09 20:50:47.2371–TRACE–2023/11/09 20:50:47:2371| 1|  COM5| S | CommandID     50| FA52030501
2023-11-09 20:50:47.2626–TRACE–2023/11/09 20:50:47:2625| 1|  COM5| R | CommandID     50| FA030401200D0A
2023-11-09 20:50:47.3485–TRACE–2023/11/09 20:50:47:3484| 1|  COM5| S | CommandID     51| FA52020501
2023-11-09 20:50:47.3735–TRACE–2023/11/09 20:50:47:3735| 1|  COM5| R | CommandID     51| FA0204014C0D0A
2023-11-09 20:50:47.8539–TRACE–2023/11/09 20:50:47:8539| 1|  COM5| S | CommandID     52| FA52010405
2023-11-09 20:50:47.8700–TRACE–2023/11/09 20:50:47:8700| 1|  COM5| R | CommandID     52| FA0104403D0D0A
2023-11-09 20:50:47.9686–TRACE–2023/11/09 20:50:47:9686| 1|  COM5| S | CommandID     53| FA52020405
2023-11-09 20:50:47.9799–TRACE–2023/11/09 20:50:47:9799| 1|  COM5| R | CommandID     53| FA0204334C0D0A
2023-11-09 20:50:48.0792–TRACE–2023/11/09 20:50:48:0792| 1|  COM5| S | CommandID     54| FA52030405
2023-11-09 20:50:48.1047–TRACE–2023/11/09 20:50:48:1047| 1|  COM5| R | CommandID     54| FA0304142E0D0A
2023-11-09 20:50:48.1905–TRACE–2023/11/09 20:50:48:1905| 1|  COM5| S | CommandID     55| FA52010501
2023-11-09 20:50:48.2162–TRACE–2023/11/09 20:50:48:2162| 1|  COM5| R | CommandID     55| FA010401480D0A
2023-11-09 20:50:48.3003–TRACE–2023/11/09 20:50:48:3003| 1|  COM5| S | CommandID     56| FA52030501
2023-11-09 20:50:48.3219–TRACE–2023/11/09 20:50:48:3218| 1|  COM5| R | CommandID     56| FA030401380D0A
2023-11-09 20:50:48.4154–TRACE–2023/11/09 20:50:48:4153| 1|  COM5| S | CommandID     57| FA52020501
2023-11-09 20:50:48.4330–TRACE–2023/11/09 20:50:48:4330| 1|  COM5| R | CommandID     57| FA020401380D0A
2023-11-09 20:50:48.9152–TRACE–2023/11/09 20:50:48:9152| 1|  COM5| S | CommandID     58| FA52010405
2023-11-09 20:50:48.9318–TRACE–2023/11/09 20:50:48:9318| 1|  COM5| R | CommandID     58| FA01040E4F0D0A
2023-11-09 20:50:49.0293–TRACE–2023/11/09 20:50:49:0293| 1|  COM5| S | CommandID     59| FA52020405
2023-11-09 20:50:49.0440–TRACE–2023/11/09 20:50:49:0440| 1|  COM5| R | CommandID     59| FA0204314E0D0A
2023-11-09 20:50:49.1411–TRACE–2023/11/09 20:50:49:1411| 1|  COM5| S | CommandID     60| FA52030405
2023-11-09 20:50:49.1674–TRACE–2023/11/09 20:50:49:1674| 1|  COM5| R | CommandID     60| FA03044B230D0A
2023-11-09 20:50:49.2549–TRACE–2023/11/09 20:50:49:2548| 1|  COM5| S | CommandID     61| FA52010501
2023-11-09 20:50:49.2808–TRACE–2023/11/09 20:50:49:2807| 1|  COM5| R | CommandID     61| FA010401340D0A
2023-11-09 20:50:49.3648–TRACE–2023/11/09 20:50:49:3647| 1|  COM5| S | CommandID     62| FA52030501
2023-11-09 20:50:49.3898–TRACE–2023/11/09 20:50:49:3898| 1|  COM5| R | CommandID     62| FA0304013C0D0A
2023-11-09 20:50:49.4716–TRACE–2023/11/09 20:50:49:4716| 1|  COM5| S | CommandID     63| FA52020501
2023-11-09 20:50:49.4966–TRACE–2023/11/09 20:50:49:4966| 1|  COM5| R | CommandID     63| FA020401180D0A
2023-11-09 20:50:49.9817–TRACE–2023/11/09 20:50:49:9817| 1|  COM5| S | CommandID     64| FA52010405
2023-11-09 20:50:49.9950–TRACE–2023/11/09 20:50:49:9950| 1|  COM5| R | CommandID     64| FA01044B260D0A
2023-11-09 20:50:50.0907–TRACE–2023/11/09 20:50:50:0907| 1|  COM5| S | CommandID     65| FA52020405
2023-11-09 20:50:50.1030–TRACE–2023/11/09 20:50:50:1030| 1|  COM5| R | CommandID     65| FA0204212D0D0A
2023-11-09 20:50:50.2020–TRACE–2023/11/09 20:50:50:2020| 1|  COM5| S | CommandID     66| FA52030405
2023-11-09 20:50:50.2124–TRACE–2023/11/09 20:50:50:2124| 1|  COM5| R | CommandID     66| FA03042B390D0A
2023-11-09 20:50:50.3147–TRACE–2023/11/09 20:50:50:3147| 1|  COM5| S | CommandID     67| FA52010501
2023-11-09 20:50:50.3384–TRACE–2023/11/09 20:50:50:3384| 1|  COM5| R | CommandID     67| FA010401340D0A
2023-11-09 20:50:50.4150–TRACE–2023/11/09 20:50:50:4150| 1|  COM5| S | CommandID     68| FA52030501
2023-11-09 20:50:50.4331–TRACE–2023/11/09 20:50:50:4331| 1|  COM5| R | CommandID     68| FA0304014C0D0A
2023-11-09 20:50:50.5277–TRACE–2023/11/09 20:50:50:5277| 1|  COM5| S | CommandID     69| FA52020501
2023-11-09 20:50:50.5419–TRACE–2023/11/09 20:50:50:5419| 1|  COM5| R | CommandID     69| FA020401300D0A
2023-11-09 20:50:51.0419–TRACE–2023/11/09 20:50:51:0419| 1|  COM5| S | CommandID     70| FA52010405
2023-11-09 20:50:51.0566–TRACE–2023/11/09 20:50:51:0566| 1|  COM5| R | CommandID     70| FA010440480D0A
2023-11-09 20:50:51.1506–TRACE–2023/11/09 20:50:51:1506| 1|  COM5| S | CommandID     71| FA52020405
2023-11-09 20:50:51.1672–TRACE–2023/11/09 20:50:51:1672| 1|  COM5| R | CommandID     71| FA020420190D0A
2023-11-09 20:50:51.2647–TRACE–2023/11/09 20:50:51:2647| 1|  COM5| S | CommandID     72| FA52030405
2023-11-09 20:50:51.2761–TRACE–2023/11/09 20:50:51:2761| 1|  COM5| R | CommandID     72| FA030448210D0A
2023-11-09 20:50:51.3770–TRACE–2023/11/09 20:50:51:3770| 1|  COM5| S | CommandID     73| FA52010501
2023-11-09 20:50:51.3999–TRACE–2023/11/09 20:50:51:3998| 1|  COM5| R | CommandID     73| FA010401500D0A
2023-11-09 20:50:51.4789–TRACE–2023/11/09 20:50:51:4788| 1|  COM5| S | CommandID     74| FA52030501
2023-11-09 20:50:51.4955–TRACE–2023/11/09 20:50:51:4954| 1|  COM5| R | CommandID     74| FA030401580D0A
2023-11-09 20:50:51.5911–TRACE–2023/11/09 20:50:51:5911| 1|  COM5| S | CommandID     75| FA52020501
2023-11-09 20:50:51.6044–TRACE–2023/11/09 20:50:51:6044| 1|  COM5| R | CommandID     75| FA0204012C0D0A
2023-11-09 20:50:52.1063–TRACE–2023/11/09 20:50:52:1063| 1|  COM5| S | CommandID     76| FA52010405
2023-11-09 20:50:52.1187–TRACE–2023/11/09 20:50:52:1187| 1|  COM5| R | CommandID     76| FA0104203A0D0A
2023-11-09 20:50:52.2193–TRACE–2023/11/09 20:50:52:2193| 1|  COM5| S | CommandID     77| FA52020405
2023-11-09 20:50:52.2462–TRACE–2023/11/09 20:50:52:2461| 1|  COM5| R | CommandID     77| FA02042E300D0A
2023-11-09 20:50:52.3311–TRACE–2023/11/09 20:50:52:3311| 1|  COM5| S | CommandID     78| FA52030405
2023-11-09 20:50:52.3547–TRACE–2023/11/09 20:50:52:3547| 1|  COM5| R | CommandID     78| FA03043D100D0A
2023-11-09 20:50:52.4318–TRACE–2023/11/09 20:50:52:4318| 1|  COM5| S | CommandID     79| FA52010501
2023-11-09 20:50:52.4469–TRACE–2023/11/09 20:50:52:4469| 1|  COM5| R | CommandID     79| FA010401440D0A
2023-11-09 20:50:52.5443–TRACE–2023/11/09 20:50:52:5443| 1|  COM5| S | CommandID     80| FA52030501
2023-11-09 20:50:52.5568–TRACE–2023/11/09 20:50:52:5568| 1|  COM5| R | CommandID     80| FA030401300D0A
2023-11-09 20:50:52.6551–TRACE–2023/11/09 20:50:52:6550| 1|  COM5| S | CommandID     81| FA52020501
2023-11-09 20:50:52.6661–TRACE–2023/11/09 20:50:52:6661| 1|  COM5| R | CommandID     81| FA020401580D0A
2023-11-09 20:50:53.1568–TRACE–2023/11/09 20:50:53:1568| 1|  COM5| S | CommandID     82| FA57000201
2023-11-09 20:50:53.1671–TRACE–2023/11/09 20:50:53:1671| 1|  COM5| R | CommandID     82| C30D0A
2023-11-09 20:50:55.1685–TRACE–2023/11/09 20:50:55:1685| 1|  COM5| S | CommandID     83| FA52010002
2023-11-09 20:50:55.1815–TRACE–2023/11/09 20:50:55:1815| 1|  COM5| R | CommandID     83| FA010403040D0A
2023-11-09 20:50:55.2791–TRACE–2023/11/09 20:50:55:2791| 1|  COM5| S | CommandID     84| FA52020002
2023-11-09 20:50:55.2919–TRACE–2023/11/09 20:50:55:2919| 1|  COM5| R | CommandID     84| FA020403040D0A
2023-11-09 20:50:55.3908–TRACE–2023/11/09 20:50:55:3908| 1|  COM5| S | CommandID     85| FA52030002
2023-11-09 20:50:55.4018–TRACE–2023/11/09 20:50:55:4018| 1|  COM5| R | CommandID     85| FA030403040D0A
2023-11-09 20:50:55.5028–TRACE–2023/11/09 20:50:55:5027| 1|  COM5| S | CommandID     86| FA52010001
2023-11-09 20:50:55.5287–TRACE–2023/11/09 20:50:55:5287| 1|  COM5| R | CommandID     86| FA010401020D0A
2023-11-09 20:50:55.6115–TRACE–2023/11/09 20:50:55:6114| 1|  COM5| S | CommandID     87| FA52020001
2023-11-09 20:50:55.6347–TRACE–2023/11/09 20:50:55:6347| 1|  COM5| R | CommandID     87| FA020401020D0A
2023-11-09 20:50:55.7125–TRACE–2023/11/09 20:50:55:7125| 1|  COM5| S | CommandID     88| FA52030001
2023-11-09 20:50:55.7280–TRACE–2023/11/09 20:50:55:7279| 1|  COM5| R | CommandID     88| FA030401020D0A
2023-11-09 20:50:55.8277–TRACE–2023/11/09 20:50:55:8276| 1|  COM5| S | CommandID     89| FA52010401
2023-11-09 20:50:55.8534–TRACE–2023/11/09 20:50:55:8534| 1|  COM5| R | CommandID     89| FA010A0101020304050607080D0A
2023-11-09 20:50:55.9405–TRACE–2023/11/09 20:50:55:9405| 1|  COM5| S | CommandID     90| FA52020401
2023-11-09 20:50:55.9659–TRACE–2023/11/09 20:50:55:9659| 1|  COM5| R | CommandID     90| FA020A0101020304050607080D0A
2023-11-09 20:50:56.0499–TRACE–2023/11/09 20:50:56:0499| 1|  COM5| S | CommandID     91| FA52030401
2023-11-09 20:50:56.0735–TRACE–2023/11/09 20:50:56:0735| 1|  COM5| R | CommandID     91| FA030A0101020304050607080D0A
2023-11-09 20:50:56.1658–TRACE–2023/11/09 20:50:56:1658| 1|  COM5| S | CommandID     92| FA52010101
2023-11-09 20:50:56.1836–TRACE–2023/11/09 20:50:56:1836| 1|  COM5| R | CommandID     92| FA0103640D0A
2023-11-09 20:50:56.2756–TRACE–2023/11/09 20:50:56:2756| 1|  COM5| S | CommandID     93| FA52020101
2023-11-09 20:50:56.2905–TRACE–2023/11/09 20:50:56:2905| 1|  COM5| R | CommandID     93| FA0203640D0A
2023-11-09 20:50:56.3856–TRACE–2023/11/09 20:50:56:3855| 1|  COM5| S | CommandID     94| FA52030101
2023-11-09 20:50:56.4013–TRACE–2023/11/09 20:50:56:4013| 1|  COM5| R | CommandID     94| FA0303640D0A
2023-11-09 20:50:56.4940–TRACE–2023/11/09 20:50:56:4940| 1|  COM5| S | CommandID     95| FA52010402
